"Points:0","Points:1","Points:2"
1.01100e-03,3.56500e-02,-7.20950e-02
-7.27200e-03,3.58200e-02,-7.20960e-02
-6.56000e-03,-7.95230e-02,-7.18510e-02
-7.94700e-03,-8.58010e-02,-7.21740e-02
2.54500e-02,1.64390e-02,-7.18570e-02
3.03290e-02,-5.86420e-02,-7.19120e-02
-2.47600e-03,-7.86170e-02,-7.13840e-02
2.67670e-02,1.18450e-02,-7.20960e-02
2.55200e-02,1.43420e-02,-7.21180e-02
-4.70600e-03,-8.82400e-02,-7.14570e-02
-5.84700e-03,3.44230e-02,-7.22700e-02
-7.21100e-03,4.12970e-02,-7.12830e-02
-7.71400e-03,4.04450e-02,-7.14070e-02
1.52600e-03,3.64170e-02,-7.19810e-02
-1.43700e-03,3.47730e-02,-7.08830e-02
-3.30000e-04,3.51380e-02,-7.08080e-02
3.58580e-02,1.43160e-02,-7.19490e-02
2.67980e-02,1.90060e-02,-7.22090e-02
6.19000e-04,4.17820e-02,-7.12000e-02
-5.66900e-03,-7.88330e-02,-7.13000e-02
-9.80000e-04,-7.90030e-02,-7.12830e-02
1.70800e-03,-8.19850e-02,-7.18710e-02
3.67720e-02,-6.00430e-02,-7.11990e-02
3.62770e-02,-5.91690e-02,-7.15820e-02
1.76600e-03,3.70510e-02,-7.18890e-02
2.75070e-02,1.94050e-02,-7.14650e-02
-3.34500e-03,-8.84000e-02,-7.14100e-02
1.09900e-03,-8.64140e-02,-7.12830e-02
1.62300e-03,-8.55790e-02,-7.15310e-02
1.35500e-03,4.09610e-02,-7.20230e-02
1.90500e-03,-8.46480e-02,-7.18100e-02
3.36270e-02,1.90330e-02,-7.18760e-02
3.56000e-04,-8.72930e-02,-7.17500e-02
3.11400e-02,2.03580e-02,-7.11030e-02
2.93890e-02,2.01170e-02,-7.13500e-02
3.15200e-02,1.02880e-02,-7.17380e-02
-9.49000e-04,4.26840e-02,-7.17820e-02
-1.97200e-03,-7.87440e-02,-7.13510e-02
2.80180e-02,1.10390e-02,-7.17240e-02
2.01000e-03,3.80290e-02,-7.17420e-02
-7.41800e-03,-8.66140e-02,-7.19350e-02
-6.49700e-03,-8.73530e-02,-7.17150e-02
3.57570e-02,1.33870e-02,-7.17600e-02
-1.86000e-04,4.23410e-02,-7.11210e-02
2.58960e-02,1.39510e-02,-7.12510e-02
2.67980e-02,1.20630e-02,-7.14190e-02
3.04190e-02,1.05350e-02,-7.12400e-02
3.49760e-02,1.75070e-02,-7.13370e-02
2.54890e-02,1.54920e-02,-7.16460e-02
-5.03100e-03,4.27090e-02,-7.03720e-02
-7.47100e-03,3.66810e-02,-7.13510e-02
3.27740e-02,1.05030e-02,-7.15890e-02
-4.03500e-03,4.31780e-02,-7.17150e-02
-8.24100e-03,-8.46150e-02,-7.17960e-02
-2.88000e-03,3.39110e-02,-7.16310e-02
2.88780e-02,-6.67820e-02,-7.15290e-02
-3.84900e-03,3.40840e-02,-7.09010e-02
3.02410e-02,-6.81880e-02,-7.16690e-02
1.87800e-03,-8.30720e-02,-7.15490e-02
-2.21100e-03,3.40900e-02,-7.16040e-02
3.25890e-02,-5.84730e-02,-7.11730e-02
1.82500e-03,3.99650e-02,-7.14570e-02
7.74000e-04,3.57030e-02,-7.14210e-02
-7.87400e-03,-8.55490e-02,-7.15200e-02
-8.09400e-03,-8.22860e-02,-7.10260e-02
-8.31100e-03,-8.33240e-02,-7.14480e-02
-6.56800e-03,4.20570e-02,-7.11770e-02
3.42390e-02,1.84990e-02,-7.09420e-02
3.41610e-02,1.14570e-02,-7.08600e-02
-5.82000e-04,-8.75310e-02,-7.09460e-02
3.52370e-02,1.70660e-02,-7.12000e-02
3.58730e-02,-6.81170e-02,-7.15720e-02
-6.59100e-03,3.50370e-02,-7.14760e-02
-2.97900e-03,4.32880e-02,-7.09890e-02
3.02720e-02,-5.95410e-02,-7.07590e-02
1.25500e-03,-8.09270e-02,-7.14530e-02
2.69300e-02,1.90200e-02,-7.14740e-02
3.38060e-02,-6.89130e-02,-7.12820e-02
-1.25000e-04,-7.95400e-02,-7.11310e-02
3.50220e-02,-5.88540e-02,-7.10250e-02
-5.89400e-03,4.22980e-02,-7.04320e-02
3.74450e-02,-6.10010e-02,-7.15130e-02
2.83890e-02,-6.59700e-02,-7.11270e-02
2.62210e-02,1.82500e-02,-7.14110e-02
-3.51500e-03,-7.84930e-02,-7.14160e-02
-5.56600e-03,-8.73240e-02,-7.02680e-02
3.21550e-02,-6.87730e-02,-7.13750e-02
3.56580e-02,1.60120e-02,-7.16260e-02
-2.92000e-03,3.40840e-02,-7.09020e-02
-6.60600e-03,3.60770e-02,-7.08690e-02
-6.44300e-03,-7.94620e-02,-7.11400e-02
1.10700e-03,3.64880e-02,-7.06170e-02
3.36460e-02,1.09420e-02,-7.15520e-02
-7.33500e-03,-8.63560e-02,-7.12820e-02
2.71270e-02,1.17550e-02,-7.13010e-02
2.12000e-04,-8.71200e-02,-7.10700e-02
3.31080e-02,1.93060e-02,-7.05710e-02
3.21620e-02,1.99330e-02,-7.08510e-02
2.58960e-02,1.73560e-02,-7.12680e-02
3.11210e-02,-5.90310e-02,-7.09570e-02
2.82730e-02,-6.23190e-02,-7.04270e-02
2.80680e-02,-6.36470e-02,-7.06080e-02
-8.10900e-03,-8.42750e-02,-7.11680e-02
1.74000e-03,-8.43860e-02,-7.11580e-02
-4.69000e-03,-7.84520e-02,-7.14070e-02
2.82070e-02,-6.38500e-02,-7.12640e-02
1.68100e-03,3.79480e-02,-7.11040e-02
1.31300e-03,4.09480e-02,-7.13150e-02
3.58820e-02,1.45170e-02,-7.12630e-02
-7.18000e-03,-8.03720e-02,-7.08680e-02
3.72140e-02,-6.14010e-02,-7.05940e-02
3.76930e-02,-6.57230e-02,-7.10300e-02
3.02020e-02,1.08370e-02,-6.98910e-02
-7.82300e-03,3.76090e-02,-7.11640e-02
2.94070e-02,-6.76150e-02,-7.11680e-02
2.81030e-02,-6.48710e-02,-7.08410e-02
-6.37900e-03,-8.65210e-02,-6.97720e-02
3.02020e-02,2.03790e-02,-7.12600e-02
2.57170e-02,1.63370e-02,-7.10760e-02
1.27900e-03,-8.19290e-02,-7.04240e-02
1.84400e-03,3.86700e-02,-7.09610e-02
3.78350e-02,-6.37080e-02,-7.11220e-02
3.17000e-02,1.04110e-02,-7.10160e-02
-7.85100e-03,3.87570e-02,-7.09850e-02
3.52300e-02,1.26490e-02,-7.09560e-02
2.79330e-02,1.15350e-02,-7.04100e-02
-7.19300e-03,-8.60450e-02,-7.06430e-02
3.62050e-02,-6.81060e-02,-7.08050e-02
1.45300e-03,-8.53180e-02,-7.08790e-02
-7.30100e-03,-8.47070e-02,-6.95790e-02
2.65660e-02,1.36590e-02,-6.96480e-02
2.69450e-02,1.25790e-02,-7.00700e-02
-2.45200e-03,3.45800e-02,-7.09550e-02
3.76200e-02,-6.65030e-02,-7.06950e-02
-5.56100e-03,3.47490e-02,-7.08090e-02
-1.97200e-03,3.46780e-02,-7.09230e-02
3.01860e-02,-6.80860e-02,-7.09520e-02
-6.43300e-03,4.18850e-02,-7.04910e-02
-1.55000e-03,-8.76520e-02,-7.01760e-02
6.31000e-04,-8.02480e-02,-7.09230e-02
3.56100e-02,1.62070e-02,-7.09520e-02
-1.15000e-03,4.25850e-02,-7.03810e-02
2.57990e-02,1.56400e-02,-7.09150e-02
2.81850e-02,-6.33460e-02,-7.00010e-02
3.57190e-02,1.55740e-02,-7.08000e-02
-7.83000e-03,-8.40370e-02,-7.05070e-02
3.55590e-02,1.36510e-02,-7.04010e-02
2.85720e-02,-6.14460e-02,-7.07770e-02
3.69050e-02,-6.74130e-02,-7.10860e-02
-7.55100e-03,4.02890e-02,-7.07320e-02
-3.68300e-03,-8.81850e-02,-7.07450e-02
3.57800e-02,-6.83410e-02,-7.07180e-02
2.73790e-02,1.88160e-02,-7.06570e-02
3.31170e-02,-6.86600e-02,-7.06400e-02
3.11420e-02,-6.83560e-02,-7.08140e-02
9.87000e-04,-8.09130e-02,-7.07270e-02
2.87240e-02,-6.66730e-02,-7.08230e-02
2.67010e-02,1.81280e-02,-7.06220e-02
-7.55800e-03,-8.12410e-02,-7.06080e-02
3.52380e-02,-5.97780e-02,-6.98500e-02
-4.66300e-03,3.43250e-02,-7.08650e-02
-4.34300e-03,-7.92020e-02,-6.97530e-02
-5.35700e-03,-7.90180e-02,-7.05140e-02
1.05800e-03,4.02680e-02,-6.99960e-02
5.22000e-04,4.15260e-02,-7.05200e-02
2.88070e-02,-6.08310e-02,-7.02860e-02
-3.42200e-03,-7.87420e-02,-7.06030e-02
2.69180e-02,1.23410e-02,-7.07450e-02
1.66500e-03,3.97790e-02,-7.07730e-02
-6.05700e-03,3.57260e-02,-7.09660e-02
-2.36700e-03,-7.89170e-02,-7.05650e-02
-7.69900e-03,-8.28390e-02,-7.01350e-02
3.78630e-02,-6.46690e-02,-7.07130e-02
3.16120e-02,1.05370e-02,-7.03280e-02
3.38320e-02,-6.87770e-02,-7.05740e-02
-7.16400e-03,3.67820e-02,-7.06580e-02
3.01100e-02,2.00290e-02,-7.04790e-02
-7.07100e-03,4.11130e-02,-7.06130e-02
3.48970e-02,1.76620e-02,-7.06580e-02
9.61000e-04,3.64700e-02,-6.98960e-02
9.10000e-04,-8.59340e-02,-6.99640e-02
-7.30100e-03,3.96480e-02,-7.01530e-02
-4.69800e-03,-8.80200e-02,-7.07920e-02
-3.70100e-03,-8.80190e-02,-7.00660e-02
2.95820e-02,-5.99610e-02,-6.98480e-02
-3.60000e-04,-7.99730e-02,-7.02730e-02
2.61160e-02,1.62280e-02,-7.02860e-02
-6.11100e-03,-7.96550e-02,-7.03540e-02
-2.78000e-04,4.20910e-02,-7.04470e-02
3.75000e-02,-6.22700e-02,-7.02180e-02
3.54250e-02,1.62840e-02,-7.02730e-02
-6.89200e-03,3.76710e-02,-6.98640e-02
3.58040e-02,1.46490e-02,-7.05840e-02
3.48580e-02,-6.86670e-02,-7.05980e-02
-1.96800e-03,4.29220e-02,-7.03320e-02
2.93990e-02,-6.73540e-02,-7.05210e-02
1.56800e-03,3.77970e-02,-7.04010e-02
3.78040e-02,-6.34290e-02,-7.04820e-02
3.02960e-02,-6.74630e-02,-6.96940e-02
2.87550e-02,-6.63660e-02,-7.01940e-02
2.80920e-02,1.83810e-02,-6.97350e-02
1.32900e-03,-8.37210e-02,-6.98910e-02
1.06100e-03,-8.31000e-02,-6.93450e-02
1.70000e-04,-8.68800e-02,-7.04130e-02
2.68020e-02,1.70580e-02,-6.96830e-02
2.89710e-02,1.88460e-02,-6.97240e-02
-7.30400e-03,-8.21860e-02,-6.96000e-02
-4.02400e-03,4.29690e-02,-7.03320e-02
1.35600e-03,-8.48720e-02,-7.02800e-02
-2.97800e-03,4.31480e-02,-7.03040e-02
3.10690e-02,2.01630e-02,-7.03460e-02
3.32310e-02,-5.91210e-02,-7.01520e-02
3.71740e-02,-6.73130e-02,-7.03640e-02
3.50510e-02,1.31290e-02,-6.96460e-02
3.79950e-02,-6.54870e-02,-7.03600e-02
-2.91900e-03,3.46090e-02,-7.01900e-02
-1.51500e-03,3.46880e-02,-6.93860e-02
3.62850e-02,-6.78730e-02,-7.01440e-02
3.40370e-02,1.84930e-02,-7.02450e-02
-4.38300e-03,3.48300e-02,-7.01800e-02
3.47740e-02,1.23180e-02,-7.02310e-02
-5.87100e-03,3.59120e-02,-7.01390e-02
-5.14200e-03,3.54220e-02,-7.01900e-02
1.64200e-03,3.87960e-02,-7.02220e-02
-6.92300e-03,-8.54510e-02,-6.93620e-02
3.80820e-02,-6.42940e-02,-7.01060e-02
-4.46000e-04,3.50300e-02,-7.00610e-02
3.38760e-02,1.17740e-02,-6.95280e-02
-6.50000e-04,-8.04530e-02,-6.93990e-02
-7.48700e-03,3.86860e-02,-7.03360e-02
3.04740e-02,-5.94550e-02,-7.00330e-02
2.62900e-02,1.46120e-02,-6.99040e-02
5.42000e-04,-8.10700e-02,-6.99470e-02
2.81920e-02,-6.45630e-02,-7.02300e-02
-5.74000e-04,-8.71410e-02,-6.96010e-02
-3.32700e-03,-8.79090e-02,-6.93670e-02
-6.72900e-03,-8.04540e-02,-7.01160e-02
2.84670e-02,-6.54170e-02,-6.98500e-02
3.19340e-02,1.92110e-02,-6.93120e-02
3.55440e-02,1.47640e-02,-6.99230e-02
3.19860e-02,-5.92170e-02,-6.93950e-02
3.11110e-02,-6.74750e-02,-6.89040e-02
3.20970e-02,-6.79490e-02,-6.94460e-02
3.28820e-02,-5.91550e-02,-7.01440e-02
3.43280e-02,-5.93260e-02,-7.00240e-02
8.91000e-04,-8.20340e-02,-6.96620e-02
3.48740e-02,-6.84720e-02,-6.99220e-02
2.86460e-02,-6.11890e-02,-7.01440e-02
3.25040e-02,1.08610e-02,-6.95370e-02
2.94500e-02,-6.70060e-02,-6.99080e-02
3.38740e-02,-6.86440e-02,-6.98720e-02
-4.70100e-03,-8.78450e-02,-7.01150e-02
-6.35900e-03,-8.62930e-02,-6.91150e-02
3.48200e-02,1.72350e-02,-6.98480e-02
2.73250e-02,1.78640e-02,-6.97860e-02
-6.59000e-04,4.12000e-02,-6.91600e-02
3.77890e-02,-6.63910e-02,-6.99820e-02
1.32800e-03,3.73120e-02,-6.97520e-02
2.84120e-02,-6.20700e-02,-6.97900e-02
3.78890e-02,-6.31170e-02,-6.98500e-02
-3.31200e-03,-7.92500e-02,-6.97300e-02
3.21000e-04,3.56200e-02,-6.92710e-02
3.72460e-02,-6.70170e-02,-6.97260e-02
3.80900e-02,-6.52570e-02,-6.96940e-02
-6.00200e-03,4.15890e-02,-6.98270e-02
3.26680e-02,-6.80900e-02,-6.93720e-02
-2.11900e-03,-8.00190e-02,-6.87930e-02
2.98250e-02,1.94090e-02,-6.96710e-02
3.51600e-02,1.58690e-02,-6.95050e-02
3.09730e-02,1.96210e-02,-6.95420e-02
-6.50500e-03,-8.12500e-02,-6.91470e-02
-5.72300e-03,4.18270e-02,-6.97950e-02
2.88390e-02,-6.59550e-02,-6.96110e-02
-4.93100e-03,-7.94340e-02,-6.96750e-02
2.78710e-02,1.17660e-02,-6.97400e-02
1.78000e-04,4.06630e-02,-6.92250e-02
-7.26500e-03,-8.35280e-02,-6.92010e-02
2.86480e-02,-6.50770e-02,-6.92380e-02
-4.80200e-03,4.22470e-02,-6.97300e-02
3.72530e-02,-6.17890e-02,-6.89320e-02
3.67090e-02,-6.09730e-02,-6.92990e-02
-1.97900e-03,4.25050e-02,-6.96940e-02
3.15230e-02,1.06270e-02,-6.96380e-02
-5.97100e-03,3.61390e-02,-6.93450e-02
2.87610e-02,1.13800e-02,-6.95050e-02
-3.84100e-03,4.25830e-02,-6.96800e-02
3.64380e-02,-6.09760e-02,-6.85360e-02
3.54710e-02,-6.00260e-02,-6.89820e-02
-2.96600e-03,4.27730e-02,-6.96600e-02
-3.19800e-03,-7.97890e-02,-6.88610e-02
-6.69800e-03,3.96250e-02,-6.94630e-02
2.85530e-02,-6.38940e-02,-6.89940e-02
1.44500e-03,3.83230e-02,-6.95830e-02
1.86000e-04,-8.64850e-02,-6.90690e-02
8.09000e-04,-8.57040e-02,-6.93020e-02
3.50670e-02,1.39280e-02,-6.90960e-02
3.52230e-02,1.49040e-02,-6.92800e-02
3.81040e-02,-6.40150e-02,-6.94640e-02
-5.27900e-03,-8.02430e-02,-6.87200e-02
3.63450e-02,-6.76520e-02,-6.94760e-02
2.90490e-02,-6.07700e-02,-6.95370e-02
3.33340e-02,1.13860e-02,-6.95240e-02
-4.71600e-03,-8.76880e-02,-6.94280e-02
2.64960e-02,1.59620e-02,-6.94670e-02
-3.77100e-03,3.45800e-02,-6.94460e-02
-4.35100e-03,3.47950e-02,-6.94210e-02
3.40470e-02,-5.93860e-02,-6.93530e-02
1.20400e-03,3.93220e-02,-6.94230e-02
-5.06500e-03,3.51860e-02,-6.86650e-02
3.08770e-02,-5.94980e-02,-6.92850e-02
2.87920e-02,-6.18340e-02,-6.90600e-02
-5.59900e-03,-8.68070e-02,-6.82290e-02
-1.48400e-03,-8.73570e-02,-6.88070e-02
3.26520e-02,1.86450e-02,-6.90640e-02
3.44630e-02,1.26880e-02,-6.89120e-02
3.38530e-02,-6.83900e-02,-6.92200e-02
3.03190e-02,-6.71560e-02,-6.90600e-02
2.95170e-02,1.10940e-02,-6.85960e-02
3.11020e-02,1.07290e-02,-6.90030e-02
3.78330e-02,-6.28540e-02,-6.92050e-02
3.48780e-02,-6.82550e-02,-6.92530e-02
-6.58900e-03,3.75540e-02,-6.91180e-02
-6.21900e-03,4.04700e-02,-6.93080e-02
2.95480e-02,-6.60160e-02,-6.80440e-02
-2.92400e-03,3.45410e-02,-6.94320e-02
3.43150e-02,1.73560e-02,-6.92430e-02
3.75320e-02,-6.58080e-02,-6.87110e-02
3.79420e-02,-6.49480e-02,-6.90690e-02
-4.89000e-04,3.48990e-02,-6.93580e-02
2.64720e-02,1.49970e-02,-6.92530e-02
3.00810e-02,-6.00760e-02,-6.90080e-02
8.83000e-04,3.98850e-02,-6.93310e-02
-1.95200e-03,4.18020e-02,-6.90870e-02
3.72290e-02,-6.66900e-02,-6.91010e-02
8.50000e-05,-8.11980e-02,-6.91780e-02
3.37270e-02,1.82350e-02,-6.95100e-02
-4.47600e-03,4.15840e-02,-6.91600e-02
2.67890e-02,1.41760e-02,-6.82700e-02
2.70380e-02,1.30450e-02,-6.87110e-02
1.04600e-03,-8.45330e-02,-6.89210e-02
8.52000e-04,-8.33920e-02,-6.85270e-02
-2.95000e-03,4.20410e-02,-6.90650e-02
2.80760e-02,1.75370e-02,-6.88580e-02
1.24400e-03,3.73600e-02,-6.90140e-02
2.78170e-02,1.19780e-02,-6.90780e-02
2.69260e-02,1.59890e-02,-6.86790e-02
2.89170e-02,-6.37410e-02,-6.82590e-02
2.99350e-02,1.87150e-02,-6.88480e-02
-6.12600e-03,3.69910e-02,-6.85030e-02
2.70450e-02,1.32550e-02,-6.80260e-02
3.24270e-02,1.09310e-02,-6.88470e-02
-6.28900e-03,3.92800e-02,-6.88160e-02
2.85100e-02,1.15800e-02,-6.81170e-02
3.43460e-02,1.61980e-02,-6.82560e-02
3.39510e-02,1.70270e-02,-6.85040e-02
3.63370e-02,-6.73980e-02,-6.88260e-02
3.08830e-02,1.89250e-02,-6.87290e-02
3.17000e-04,-8.20770e-02,-6.81870e-02
3.37460e-02,1.22480e-02,-6.74750e-02
-6.62200e-03,-8.51760e-02,-6.79800e-02
9.60000e-04,3.90420e-02,-6.87290e-02
2.90250e-02,-6.51850e-02,-6.84260e-02
2.93390e-02,1.11160e-02,-6.79010e-02
-3.76900e-03,3.43940e-02,-6.87290e-02
-2.56100e-03,3.44100e-02,-6.87060e-02
-6.49800e-03,-8.20750e-02,-6.81730e-02
3.19760e-02,-6.78080e-02,-6.79850e-02
3.30290e-02,-6.79780e-02,-6.86510e-02
-5.60700e-03,-8.11760e-02,-6.77130e-02
3.29380e-02,1.75220e-02,-6.80590e-02
-4.34000e-04,3.47630e-02,-6.86690e-02
-3.76800e-03,-8.77920e-02,-6.86700e-02
2.78200e-02,1.66860e-02,-6.79720e-02
3.78640e-02,-6.38090e-02,-6.87890e-02
-1.67000e-04,3.97650e-02,-6.78840e-02
3.32310e-02,-5.95250e-02,-6.85820e-02
3.49070e-02,-6.80900e-02,-6.85590e-02
-1.41800e-03,-8.72430e-02,-6.81090e-02
-2.45000e-04,-8.67370e-02,-6.68030e-02
-5.83700e-03,3.61270e-02,-6.85870e-02
3.24030e-02,1.09930e-02,-6.81310e-02
3.24040e-02,1.09710e-02,-6.66790e-02
-6.69200e-03,-8.40260e-02,-6.75940e-02
-5.00900e-03,4.05210e-02,-6.86280e-02
2.94190e-02,-6.19960e-02,-6.82060e-02
-2.09200e-03,-8.04690e-02,-6.79300e-02
-8.87000e-04,4.06840e-02,-6.85180e-02
7.43000e-04,-8.55030e-02,-6.86320e-02
3.38440e-02,-6.81420e-02,-6.85640e-02
3.20950e-02,-5.99170e-02,-6.82740e-02
-6.30300e-03,-8.58170e-02,-6.77920e-02
3.22160e-02,1.82040e-02,-6.83440e-02
-6.69900e-03,-8.30680e-02,-6.78780e-02
-4.74500e-03,-8.75550e-02,-6.87390e-02
-1.40600e-03,3.42460e-02,-6.80270e-02
3.44880e-02,1.41840e-02,-6.77920e-02
3.41030e-02,1.51600e-02,-6.73460e-02
-3.13600e-03,4.12670e-02,-6.84540e-02
-1.89400e-03,4.00200e-02,-6.71540e-02
-3.87200e-03,4.04450e-02,-6.78750e-02
3.10540e-02,-6.74230e-02,-6.81690e-02
-4.42800e-03,3.44160e-02,-6.79990e-02
-3.21300e-03,-8.77660e-02,-6.72230e-02
3.74940e-02,-6.27100e-02,-6.84900e-02
4.53000e-04,3.55420e-02,-6.85590e-02
9.41000e-04,3.65110e-02,-6.84390e-02
-5.91700e-03,3.89400e-02,-6.81510e-02
3.63380e-02,-6.71400e-02,-6.81720e-02
3.44100e-02,-5.99340e-02,-6.83100e-02
-1.04600e-03,-8.09960e-02,-6.77730e-02
2.72810e-02,1.58900e-02,-6.78660e-02
2.75070e-02,1.58200e-02,-6.70970e-02
2.71690e-02,1.49220e-02,-6.69340e-02
3.35170e-02,-5.96220e-02,-6.84950e-02
2.96700e-02,-6.58580e-02,-6.65800e-02
2.99240e-02,-6.64710e-02,-6.62950e-02
3.69030e-02,-6.66420e-02,-6.83740e-02
3.76860e-02,-6.46390e-02,-6.84440e-02
3.10470e-02,1.07670e-02,-6.82840e-02
3.42480e-02,1.32310e-02,-6.76170e-02
2.74050e-02,1.25530e-02,-6.70840e-02
3.05470e-02,-6.13000e-02,-6.75930e-02
1.09600e-03,3.76710e-02,-6.82470e-02
-5.96800e-03,3.78730e-02,-6.76000e-02
-4.79100e-03,4.00410e-02,-6.79440e-02
-2.88600e-03,4.01020e-02,-6.71850e-02
-1.07700e-03,-8.72390e-02,-6.66520e-02
9.37000e-04,-8.43530e-02,-6.82420e-02
3.98000e-04,-8.58740e-02,-6.77910e-02
-6.11100e-03,-8.20250e-02,-6.74570e-02
-3.90300e-03,-8.01920e-02,-6.80080e-02
3.68420e-02,-6.19490e-02,-6.80820e-02
-3.79300e-03,3.41520e-02,-6.80260e-02
-4.93000e-03,-8.05060e-02,-6.79120e-02
3.07910e-02,1.82750e-02,-6.78470e-02
3.69770e-02,-6.35680e-02,-6.73880e-02
-2.02600e-03,-8.76280e-02,-6.65340e-02
3.52960e-02,-6.07350e-02,-6.79010e-02
-5.08600e-03,3.50430e-02,-6.79240e-02
3.73390e-02,-6.55110e-02,-6.80820e-02
-3.48000e-04,3.46170e-02,-6.79850e-02
7.52000e-04,3.88170e-02,-6.80540e-02
2.83470e-02,1.16060e-02,-6.74290e-02
2.69300e-02,1.43270e-02,-6.75580e-02
3.39210e-02,-6.81080e-02,-6.78200e-02
-4.77800e-03,-8.74440e-02,-6.80430e-02
-5.76100e-03,3.60810e-02,-6.78200e-02
2.99180e-02,1.09030e-02,-6.77650e-02
2.92880e-02,-6.26060e-02,-6.79760e-02
2.93350e-02,-6.52940e-02,-6.76040e-02
7.01000e-04,-8.53300e-02,-6.79520e-02
2.89320e-02,1.69190e-02,-6.71130e-02
8.22000e-04,3.61500e-02,-6.77650e-02
-4.24400e-03,-8.76150e-02,-6.72630e-02
6.42000e-04,-8.30820e-02,-6.78880e-02
3.28150e-02,-6.79590e-02,-6.79010e-02
-5.36700e-03,3.90280e-02,-6.74010e-02
3.31940e-02,1.63380e-02,-6.70300e-02
3.17150e-02,1.79760e-02,-6.76590e-02
3.09700e-02,-6.74650e-02,-6.73910e-02
4.76000e-04,3.54320e-02,-6.78660e-02
3.49520e-02,-6.79710e-02,-6.78520e-02
3.56320e-02,-6.74990e-02,-6.72680e-02
3.68200e-02,-6.63590e-02,-6.77310e-02
9.22000e-04,3.76230e-02,-6.75210e-02
3.72530e-02,-6.47080e-02,-6.76590e-02
3.57180e-02,-6.14680e-02,-6.75260e-02
3.14640e-02,1.06630e-02,-6.74830e-02
3.28360e-02,-6.10170e-02,-6.68000e-02
2.94510e-02,-6.50090e-02,-6.69660e-02
2.96690e-02,-6.33130e-02,-6.69090e-02
-5.62300e-03,-8.67090e-02,-6.75260e-02
7.24000e-04,-8.39810e-02,-6.68950e-02
2.73280e-02,1.27270e-02,-6.64050e-02
2.70960e-02,1.45090e-02,-6.68410e-02
2.71920e-02,1.46650e-02,-6.61240e-02
3.61850e-02,-6.68870e-02,-6.67590e-02
4.60000e-05,-8.20970e-02,-6.74480e-02
3.66930e-02,-6.60710e-02,-6.70980e-02
4.41000e-04,3.86830e-02,-6.73330e-02
-2.41000e-04,3.44390e-02,-6.73010e-02
-2.33100e-03,3.38220e-02,-6.73470e-02
-4.50700e-03,3.41520e-02,-6.73240e-02
-6.35600e-03,-8.28520e-02,-6.72120e-02
-5.21900e-03,3.86950e-02,-6.67360e-02
-5.79200e-03,3.76380e-02,-6.69090e-02
2.98240e-02,1.08060e-02,-6.70250e-02
2.71000e-02,1.38440e-02,-6.52340e-02
2.72120e-02,1.28450e-02,-6.57210e-02
3.16210e-02,1.73600e-02,-6.68330e-02
-4.50500e-03,3.92900e-02,-6.66250e-02
-6.46700e-03,-8.49640e-02,-6.73190e-02
-4.01100e-03,-8.05820e-02,-6.71620e-02
-1.94400e-03,-8.09230e-02,-6.70650e-02
-2.90100e-03,-8.10330e-02,-6.62990e-02
3.18800e-02,-6.79590e-02,-6.71660e-02
3.06970e-02,1.76580e-02,-6.69970e-02
3.36890e-02,1.23020e-02,-6.67710e-02
-5.37400e-03,3.50990e-02,-6.72030e-02
-4.83900e-03,-8.72500e-02,-6.66350e-02
-8.32000e-04,3.96290e-02,-6.71760e-02
3.36810e-02,1.52990e-02,-6.67250e-02
2.81580e-02,1.15980e-02,-6.67350e-02
8.44000e-04,3.61200e-02,-6.70570e-02
2.55000e-04,-8.29700e-02,-6.64610e-02
3.62440e-02,-6.24000e-02,-6.71590e-02
3.40780e-02,-6.82540e-02,-6.69920e-02
2.86460e-02,1.08490e-02,-6.57530e-02
2.96000e-02,1.04030e-02,-6.55140e-02
-1.02600e-03,3.36750e-02,-6.67030e-02
-5.07200e-03,-8.14060e-02,-6.61740e-02
-3.81700e-03,3.38570e-02,-6.73330e-02
3.41470e-02,1.43110e-02,-6.71540e-02
-3.22000e-04,3.93950e-02,-6.72140e-02
-6.35700e-03,-8.47610e-02,-6.66480e-02
3.50090e-02,-6.78840e-02,-6.71210e-02
-5.89400e-03,3.62930e-02,-6.70760e-02
-6.17300e-03,-8.53220e-02,-6.64790e-02
-5.62300e-03,-8.65170e-02,-6.68550e-02
6.46000e-04,-8.49610e-02,-6.66020e-02
3.07990e-02,-6.76490e-02,-6.65470e-02
-5.87600e-03,3.61760e-02,-6.63850e-02
-5.53700e-03,3.48880e-02,-6.65290e-02
3.22250e-02,1.68420e-02,-6.65800e-02
3.33010e-02,-6.87320e-02,-6.60790e-02
-5.65100e-03,-8.22260e-02,-6.59400e-02
3.68610e-02,-6.48930e-02,-6.68360e-02
3.40760e-02,1.33570e-02,-6.69460e-02
3.20780e-02,-6.16760e-02,-6.66470e-02
3.02410e-02,-6.31280e-02,-6.61620e-02
-6.25800e-03,-8.35850e-02,-6.62630e-02
2.98270e-02,-6.40190e-02,-6.58590e-02
-1.23600e-03,-8.13140e-02,-6.69500e-02
4.37000e-04,-8.57270e-02,-6.71070e-02
3.45000e-04,3.83740e-02,-6.66860e-02
-5.65400e-03,3.74370e-02,-6.62200e-02
3.14770e-02,1.05970e-02,-6.67350e-02
3.64930e-02,-6.34180e-02,-6.67040e-02
8.90000e-04,3.74920e-02,-6.68280e-02
-6.09500e-03,-8.28850e-02,-6.64730e-02
